concepto,narrativa
48156001,48156001 tiene código 48156001 48156001 pertenece a la terminología snomed 48156001 es de tipo Class 48156001 tiene sinónimo osteoblasto (célula) 48156001 es una subclase de 3400000 48156001 tiene término preferido osteoblasto (célula) 48156001 es de tipo Estructura_corporal
243928005,243928005 es de tipo Class 243928005 tiene término preferido región del cuerpo [como un todo] (estructura corporal) 243928005 es una subclase de 52530000 243928005 tiene sinónimo región del cuerpo 243928005 pertenece a la terminología snomed 243928005 tiene sinónimo región del cuerpo [como un todo] 243928005 tiene código 243928005 243928005 es de tipo Estructura_corporal 243928005 tiene sinónimo región del cuerpo [como un todo] (estructura corporal)
17372009,17372009 tiene código 17372009 17372009 tiene sinónimo granuloma piógeno (anomalía morfológica) 17372009 es de tipo Estructura_corporal 17372009 es una subclase de 83343001 17372009 tiene sinónimo granuloma piogénico 17372009 pertenece a la terminología snomed 17372009 tiene sinónimo granuloma piógeno 17372009 tiene término preferido granuloma piógeno (anomalía morfológica) 17372009 tiene sinónimo granuloma telangiectásico 17372009 es de tipo Class 17372009 es una subclase de 400110009
728073003,728073003 es una subclase de 244689007 728073003 es de tipo Class 728073003 tiene término preferido borde inferior de la mandíbula [como un todo] (estructura corporal) 728073003 tiene sinónimo borde inferior de la mandíbula [como un todo] (estructura corporal) 728073003 tiene código 728073003 728073003 tiene sinónimo borde inferior de la mandíbula [como un todo] 728073003 pertenece a la terminología snomed 728073003 es de tipo Estructura_corporal
244362009,244362009 pertenece a la terminología snomed 244362009 es una subclase de 52623001 244362009 tiene sinónimo estructura de cuerdas tendinosas tricuspídeas anterosuperiores (estructura corporal) 244362009 tiene término preferido estructura de cuerdas tendinosas tricuspídeas anterosuperiores (estructura corporal) 244362009 es de tipo Class 244362009 tiene sinónimo cuerdas tendinosas tricuspídeas anterosuperiores (estructura corporal) 244362009 tiene sinónimo estructura de cuerdas tendinosas tricuspídeas anterosuperiores 244362009 tiene sinónimo cuerdas tendinosas tricuspídeas anterosuperiores 244362009 tiene código 244362009 244362009 es de tipo Estructura_corporal 244362009 tiene término preferido cuerdas tendinosas tricuspídeas anterosuperiores (estructura corporal)
426132003,426132003 tiene código 426132003 426132003 tiene sinónimo estructura de tejido óseo de vértebra sacra 426132003 tiene sinónimo tejido óseo de vértebra sacra 426132003 es una subclase de 425888000 426132003 tiene término preferido tejido óseo de vértebra sacra (estructura corporal) 426132003 pertenece a la terminología snomed 426132003 es de tipo Class 426132003 es una subclase de 87141009 426132003 tiene sinónimo estructura de tejido óseo de vértebra sacra (estructura corporal) 426132003 es de tipo Estructura_corporal 426132003 tiene término preferido estructura de tejido óseo de vértebra sacra (estructura corporal) 426132003 es una subclase de 3138006 426132003 tiene sinónimo tejido óseo de vértebra sacra (estructura corporal)
10776007,10776007 tiene sinónimo estructura del grupo nuclear intralaminar del tálamo (estructura corporal) 10776007 tiene sinónimo estructura del grupo nuclear intralaminar del tálamo 10776007 tiene término preferido estructura del grupo nuclear intralaminar del tálamo (estructura corporal) 10776007 es de tipo Estructura_corporal 10776007 es una subclase de 423213006 10776007 es una subclase de 119406000 10776007 pertenece a la terminología snomed 10776007 tiene sinónimo grupo nuclear intralaminar del tálamo 10776007 tiene código 10776007 10776007 es de tipo Class 10776007 es una subclase de 279159009
782685009,782685009 tiene término preferido estructura de membrana mucosa de colon sigmoide (estructura corporal) 782685009 es una subclase de 60184004 782685009 es de tipo Estructura_corporal 782685009 tiene sinónimo estructura de membrana mucosa de colon sigmoide 782685009 tiene código 782685009 782685009 pertenece a la terminología snomed 782685009 tiene sinónimo estructura de membrana mucosa de colon sigmoide (estructura corporal) 782685009 es una subclase de 68502009 782685009 es de tipo Class
361589005,361589005 es de tipo Class 361589005 es una subclase de 360479000 361589005 pertenece a la terminología snomed 361589005 es de tipo Estructura_corporal 361589005 tiene término preferido fibras tálamo-olivares (estructura corporal) 361589005 tiene código 361589005
123748003,123748003 tiene término preferido inflamación proliferativa subaguda (anomalía morfológica) 123748003 es de tipo Class 123748003 tiene código 123748003 123748003 pertenece a la terminología snomed 123748003 es una subclase de 2952002 123748003 es de tipo Estructura_corporal 123748003 es una subclase de 75889009 123748003 tiene sinónimo inflamación proliferativa subaguda 123748003 tiene sinónimo inflamación proliferativa subaguda (anomalía morfológica)
1287423003,1287423003 pertenece a la terminología snomed 1287423003 es de tipo Class 1287423003 es una subclase de 1287383002 1287423003 tiene sinónimo rama pilórica de nervio posterior de curvatura menor de estómago [como un todo] (estructura corporal) 1287423003 tiene código 1287423003 1287423003 es de tipo Estructura_corporal 1287423003 tiene término preferido rama pilórica de nervio posterior de curvatura menor de estómago [como un todo] (estructura corporal) 1287423003 tiene sinónimo rama pilórica de nervio posterior de curvatura menor de estómago [como un todo]
1145526007,1145526007 es de tipo Estructura_corporal 1145526007 tiene código 1145526007 1145526007 pertenece a la terminología snomed 1145526007 tiene sinónimo estructura de amnios y/o corion (estructura corporal) 1145526007 tiene término preferido estructura de amnios y/o corion (estructura corporal) 1145526007 tiene sinónimo estructura de amnios y/o corion 1145526007 es de tipo Class 1145526007 es una subclase de 54134001 1145526007 tiene sinónimo estructura de membranas fetales
60152006,60152006 es una subclase de 360559005 60152006 tiene sinónimo estructura del conducto hepático del lóbulo caudado (estructura corporal) 60152006 pertenece a la terminología snomed 60152006 es una subclase de 16014003 60152006 es de tipo Estructura_corporal 60152006 tiene sinónimo conducto hepático del lóbulo caudado 60152006 tiene término preferido estructura del conducto hepático del lóbulo caudado (estructura corporal) 60152006 tiene sinónimo estructura del conducto hepático del lóbulo caudado 60152006 tiene código 60152006 60152006 es de tipo Class
32140001,32140001 es una subclase de 3898006 32140001 es de tipo Class 32140001 tiene sinónimo cistadenoma papilar (anomalía morfológica) 32140001 es una subclase de 115217007 32140001 pertenece a la terminología snomed 32140001 tiene término preferido cistadenoma papilar (anomalía morfológica) 32140001 es de tipo Estructura_corporal 32140001 tiene código 32140001 32140001 tiene sinónimo cistadenoma papilar
65232003,65232003 tiene término preferido estructura de la articulación humerorradial (estructura corporal) 65232003 tiene código 65232003 65232003 es una subclase de 16953009 65232003 es de tipo Estructura_corporal 65232003 es una subclase de 334886004 65232003 tiene sinónimo estructura de la articulación humerorradial (estructura corporal) 65232003 tiene sinónimo articulación radiohumeral 65232003 pertenece a la terminología snomed 65232003 tiene sinónimo estructura de la articulación humerorradial 65232003 tiene sinónimo articulación humerorradial 65232003 es una subclase de 119194000 65232003 es de tipo Class
1163225002,1163225002 tiene código 1163225002 1163225002 tiene sinónimo lesión traumática por presión de tejido profundo (anomalía morfológica) 1163225002 es de tipo Estructura_corporal 1163225002 pertenece a la terminología snomed 1163225002 tiene término preferido lesión traumática por presión de tejido profundo (anomalía morfológica) 1163225002 es una subclase de 1163214006 1163225002 es de tipo Class 1163225002 tiene sinónimo lesión traumática por presión de tejido profundo
51691006,51691006 pertenece a la terminología snomed 51691006 es una subclase de 38608005 51691006 es de tipo Class 51691006 es una subclase de 360537008 51691006 tiene término preferido estructura de la arteria cerebelosa superior 51691006 tiene sinónimo arteria cerebelosa superior 51691006 tiene sinónimo estructura de la arteria cerebelosa superior 51691006 tiene sinónimo estructura de la arteria cerebelosa superior (estructura corporal) 51691006 se llama localmente arteria cerebelosa superior 51691006 tiene término preferido estructura de la arteria cerebelosa superior (estructura corporal) 51691006 es de tipo Estructura_corporal 51691006 tiene código 51691006
307345008,307345008 es de tipo Estructura_corporal 307345008 tiene sinónimo estructura de superficie disto-inciso-vestibular de diente (estructura corporal) 307345008 tiene sinónimo disto - inciso - vestibular (estructura corporal) 307345008 es una subclase de 90933009 307345008 tiene sinónimo disto - inciso - vestibular 307345008 es de tipo Class 307345008 es una subclase de 62579006 307345008 tiene término preferido estructura de superficie disto-inciso-vestibular de diente (estructura corporal) 307345008 tiene código 307345008 307345008 tiene sinónimo estructura de superficie disto-inciso-vestibular de diente 307345008 pertenece a la terminología snomed 307345008 es una subclase de 56671003 307345008 tiene término preferido disto - inciso - vestibular (estructura corporal)
727636003,727636003 tiene sinónimo piel del borde interno de pie [como un todo] (estructura corporal) 727636003 tiene término preferido piel del borde interno de pie [como un todo] (estructura corporal) 727636003 es de tipo Estructura_corporal 727636003 tiene sinónimo piel del borde interno de pie [como un todo] 727636003 tiene código 727636003 727636003 pertenece a la terminología snomed 727636003 es una subclase de 181567002 727636003 es de tipo Class
444177009,444177009 tiene sinónimo vía construida quirúrgicamente desde vena cava superior hasta válvula mitral 444177009 pertenece a la terminología snomed 444177009 tiene sinónimo vía construida quirúrgicamente desde vena cava superior hasta válvula mitral (anomalía morfológica) 444177009 es de tipo Estructura_corporal 444177009 tiene código 444177009 444177009 es una subclase de 312286002 444177009 es de tipo Class 444177009 tiene término preferido vía construida quirúrgicamente desde vena cava superior hasta válvula mitral (anomalía morfológica)
